client_id,visitor_id,visit_id,process_step,date_time
131170,113105424_85321091352,293506372_35863227033_346142,step_1,2017-03-29 11:07:59
131170,113105424_85321091352,293506372_35863227033_346142,step_2,2017-03-29 11:08:12
131170,113105424_85321091352,293506372_35863227033_346142,step_3,2017-03-29 11:09:40
131170,113105424_85321091352,293506372_35863227033_346142,confirm,2017-03-29 11:10:51
133408,952631858_65423275576,174300845_97983641922_623088,start,2017-04-26 15:25:58
133408,952631858_65423275576,174300845_97983641922_623088,start,2017-04-26 15:26:50
135254,59863784_32003824003,878908658_34740764130_731721,start,2017-04-01 07:50:35
135254,59863784_32003824003,818289995_21565450980_176008,start,2017-04-02 19:21:36
135254,59863784_32003824003,26178843_3776322000_981665,start,2017-04-09 19:17:40
135254,59863784_32003824003,26178843_3776322000_981665,step_1,2017-04-09 19:17:52
135254,59863784_32003824003,26178843_3776322000_981665,step_2,2017-04-09 19:18:56
135254,59863784_32003824003,26178843_3776322000_981665,start,2017-04-09 19:20:11
135254,59863784_32003824003,849929373_7378700652_958720,start,2017-04-12 20:15:22
135254,59863784_32003824003,849929373_7378700652_958720,step_1,2017-04-12 20:16:10
135254,59863784_32003824003,849929373_7378700652_958720,step_2,2017-04-12 20:16:52
135254,59863784_32003824003,849929373_7378700652_958720,step_3,2017-04-12 20:20:32
135254,59863784_32003824003,849929373_7378700652_958720,start,2017-04-12 20:23:52
135969,232445801_39750354449,245460610_54141860255_122869,start,2017-04-06 13:32:23
135969,232445801_39750354449,245460610_54141860255_122869,step_1,2017-04-06 13:32:31
135969,232445801_39750354449,245460610_54141860255_122869,step_2,2017-04-06 13:32:39
135969,232445801_39750354449,245460610_54141860255_122869,step_3,2017-04-06 13:32:57
135969,232445801_39750354449,245460610_54141860255_122869,confirm,2017-04-06 13:33:35
135969,232445801_39750354449,645369045_46188656178_397399,confirm,2017-04-12 18:59:27
135969,232445801_39750354449,645369045_46188656178_397399,confirm,2017-04-12 18:59:52
138177,211517264_65989116147,515983067_3353269335_779379,start,2017-04-23 21:50:53
138177,211517264_65989116147,515983067_3353269335_779379,step_1,2017-04-23 21:50:57
138177,211517264_65989116147,515983067_3353269335_779379,step_2,2017-04-23 21:51:12
138177,211517264_65989116147,515983067_3353269335_779379,start,2017-04-23 21:54:52
138177,211517264_65989116147,515983067_3353269335_779379,step_1,2017-04-23 21:54:54
138177,211517264_65989116147,515983067_3353269335_779379,step_2,2017-04-23 21:54:59
138177,211517264_65989116147,515983067_3353269335_779379,step_3,2017-04-23 21:57:45
139996,134397790_78791168168,311663153_46052411181_593264,start,2017-04-25 10:49:34
139996,134397790_78791168168,311663153_46052411181_593264,start,2017-04-25 10:50:21
141591,362020128_74397732825,765715308_13279063079_601126,start,2017-04-11 11:45:55
141591,362020128_74397732825,765715308_13279063079_601126,step_1,2017-04-11 11:47:11
141591,362020128_74397732825,138849221_47624858839_242656,start,2017-04-14 20:44:21
141591,362020128_74397732825,138849221_47624858839_242656,step_1,2017-04-14 20:45:30
141602,258961879_52616051213,890124971_66536812464_293688,start,2017-04-12 09:06:22
141602,258961879_52616051213,890124971_66536812464_293688,step_1,2017-04-12 09:06:40
141602,258961879_52616051213,890124971_66536812464_293688,step_2,2017-04-12 09:06:58
148445,960924149_49606500046,879148982_75932395728_667365,start,2017-04-06 16:46:53
148445,960924149_49606500046,879148982_75932395728_667365,step_1,2017-04-06 16:47:05
148445,960924149_49606500046,879148982_75932395728_667365,step_2,2017-04-06 16:47:16
148445,960924149_49606500046,879148982_75932395728_667365,step_3,2017-04-06 16:47:57
148445,960924149_49606500046,879148982_75932395728_667365,step_2,2017-04-06 16:48:45
148445,960924149_49606500046,879148982_75932395728_667365,step_3,2017-04-06 16:48:52
148445,960924149_49606500046,879148982_75932395728_667365,step_2,2017-04-06 16:49:12
148445,960924149_49606500046,879148982_75932395728_667365,step_3,2017-04-06 16:49:23
148445,941843782_62201414541,13666149_47905605354_551937,start,2017-04-06 16:52:46
148445,941843782_62201414541,13666149_47905605354_551937,step_1,2017-04-06 16:53:40
148445,941843782_62201414541,13666149_47905605354_551937,step_2,2017-04-06 16:53:48
148445,941843782_62201414541,13666149_47905605354_551937,step_3,2017-04-06 16:54:04
148445,941843782_62201414541,13666149_47905605354_551937,step_2,2017-04-06 16:54:28
148445,941843782_62201414541,13666149_47905605354_551937,step_3,2017-04-06 16:54:43
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:47:49
154809,262850691_74578736884,947204181_83596149715_282162,step_1,2017-04-20 11:47:52
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:49:47
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:50:29
154809,262850691_74578736884,947204181_83596149715_282162,step_1,2017-04-20 11:50:31
154809,262850691_74578736884,947204181_83596149715_282162,step_1,2017-04-20 11:52:16
154809,262850691_74578736884,947204181_83596149715_282162,step_2,2017-04-20 11:52:26
154809,262850691_74578736884,947204181_83596149715_282162,step_3,2017-04-20 11:53:05
154809,262850691_74578736884,947204181_83596149715_282162,step_2,2017-04-20 11:53:22
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:53:28
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:53:47
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:54:47
154809,362686350_1165863340,44590071_61461739353_225457,start,2017-04-20 12:00:11
154809,362686350_1165863340,44590071_61461739353_225457,step_1,2017-04-20 12:00:14
154809,362686350_1165863340,44590071_61461739353_225457,start,2017-04-20 12:01:22
154809,362686350_1165863340,44590071_61461739353_225457,start,2017-04-20 12:02:04
154809,362686350_1165863340,44590071_61461739353_225457,start,2017-04-20 12:05:32
154809,362686350_1165863340,44590071_61461739353_225457,step_1,2017-04-20 12:05:34
154809,362686350_1165863340,44590071_61461739353_225457,step_2,2017-04-20 12:05:55
154809,362686350_1165863340,44590071_61461739353_225457,step_3,2017-04-20 12:06:20
154809,362686350_1165863340,44590071_61461739353_225457,confirm,2017-04-20 12:08:47
154809,362686350_1165863340,44590071_61461739353_225457,confirm,2017-04-20 12:24:52
154809,262850691_74578736884,741960138_27835122584_643666,confirm,2017-04-24 17:07:57
155252,861192967_22317112836,359763555_74429464212_589292,start,2017-04-28 14:27:05
155252,861192967_22317112836,359763555_74429464212_589292,step_1,2017-04-28 14:27:41
155252,861192967_22317112836,359763555_74429464212_589292,step_2,2017-04-28 14:28:15
155252,861192967_22317112836,359763555_74429464212_589292,step_2,2017-04-28 14:29:42
155252,861192967_22317112836,359763555_74429464212_589292,step_3,2017-04-28 14:30:34
156105,408687729_6529724578,823490227_98431947993_186052,confirm,2017-03-29 23:00:15
156105,408687729_6529724578,823490227_98431947993_186052,confirm,2017-03-29 23:00:39
156105,620528431_96357305876,587988962_97073659032_84897,start,2017-04-10 08:24:14
156105,620528431_96357305876,587988962_97073659032_84897,step_1,2017-04-10 08:24:20
156105,980758253_53915015965,92084244_67283603362_165886,confirm,2017-04-14 00:19:01
156105,980758253_53915015965,92084244_67283603362_165886,confirm,2017-04-14 00:20:47
156105,572348284_17230735968,51011241_90882774485_691274,confirm,2017-04-17 18:30:28
159875,449739258_91604964267,322423630_39637074882_266959,start,2017-04-10 12:38:54
159875,449739258_91604964267,322423630_39637074882_266959,start,2017-04-10 12:40:42
159875,449739258_91604964267,322423630_39637074882_266959,start,2017-04-10 12:42:59
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:25:04
159875,449739258_91604964267,858855386_18775098559_828051,step_1,2017-04-26 11:25:14
159875,449739258_91604964267,858855386_18775098559_828051,step_2,2017-04-26 11:25:56
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:26:41
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:30:47
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:33:26
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:34:01
159875,449739258_91604964267,858855386_18775098559_828051,step_2,2017-04-26 11:34:04
159875,449739258_91604964267,858855386_18775098559_828051,step_1,2017-04-26 11:34:06
159875,449739258_91604964267,858855386_18775098559_828051,start,2017-04-26 11:34:10
169185,294586588_88866189557,137155731_25240542418_709760,start,2017-04-08 16:36:21
169185,294586588_88866189557,137155731_25240542418_709760,start,2017-04-08 16:36:44
170462,186829476_99580166147,873019912_85289927472_209201,start,2017-04-05 11:20:54
170462,186829476_99580166147,873019912_85289927472_209201,start,2017-04-05 11:21:15
171133,859547586_22582424368,518863631_18748854770_45336,start,2017-04-05 16:12:05
171133,859547586_22582424368,518863631_18748854770_45336,step_1,2017-04-05 16:12:41
171133,859547586_22582424368,518863631_18748854770_45336,step_2,2017-04-05 16:13:42
171133,859547586_22582424368,518863631_18748854770_45336,step_3,2017-04-05 16:14:30
171133,859547586_22582424368,518863631_18748854770_45336,confirm,2017-04-05 16:18:31
172110,185158431_18520009022,356694973_52735530837_625080,start,2017-03-24 10:03:21
173784,104282300_70424440403,908787472_72097989323_677157,start,2017-03-25 15:36:58
173784,104282300_70424440403,908787472_72097989323_677157,step_1,2017-03-25 15:37:09
173784,104282300_70424440403,908787472_72097989323_677157,step_2,2017-03-25 15:37:17
173784,104282300_70424440403,69968806_47893594772_561648,step_3,2017-03-25 15:38:31
176524,644168581_44706132824,43600996_4460538036_744626,start,2017-04-17 10:07:07
176935,603584115_99930842875,539556315_17506784377_465881,start,2017-04-05 16:49:52
176935,603584115_99930842875,539556315_17506784377_465881,step_1,2017-04-05 16:49:57
176935,603584115_99930842875,539556315_17506784377_465881,step_2,2017-04-05 16:51:00
176935,603584115_99930842875,539556315_17506784377_465881,step_3,2017-04-05 16:52:06
176935,603584115_99930842875,539556315_17506784377_465881,confirm,2017-04-05 16:52:57
179667,102921904_72968523094,759666453_48937937126_530132,start,2017-04-02 09:23:35
179667,102921904_72968523094,960860332_1878928567_709409,start,2017-04-21 16:08:43
179667,102921904_72968523094,960860332_1878928567_709409,step_1,2017-04-21 16:09:10
179667,102921904_72968523094,960860332_1878928567_709409,start,2017-04-21 16:09:58
184211,49287014_29757242276,759222453_58027670933_810869,start,2017-04-13 11:16:32
184211,49287014_29757242276,903490074_77780795848_744164,start,2017-04-13 11:20:30
184211,49287014_29757242276,903490074_77780795848_744164,start,2017-04-13 11:20:32
184211,68821728_90019804672,553096133_92689979594_618829,start,2017-04-13 11:25:25
184211,68821728_90019804672,553096133_92689979594_618829,start,2017-04-13 11:25:31
184216,221284434_38569269352,260671064_73846303025_264732,start,2017-03-31 18:57:47
184216,221284434_38569269352,260671064_73846303025_264732,step_1,2017-03-31 18:57:57
184216,221284434_38569269352,260671064_73846303025_264732,step_2,2017-03-31 18:58:16
184216,221284434_38569269352,260671064_73846303025_264732,step_3,2017-03-31 18:59:48
184216,221284434_38569269352,260671064_73846303025_264732,confirm,2017-03-31 19:00:24
185675,158264550_86907099540,511544035_17089127554_363796,start,2017-04-05 18:19:55
185675,158264550_86907099540,511544035_17089127554_363796,step_1,2017-04-05 18:22:28
185675,158264550_86907099540,511544035_17089127554_363796,step_2,2017-04-05 18:23:11
185675,158264550_86907099540,511544035_17089127554_363796,step_3,2017-04-05 18:24:29
185675,158264550_86907099540,511544035_17089127554_363796,step_2,2017-04-05 18:36:07
185675,158264550_86907099540,511544035_17089127554_363796,step_3,2017-04-05 18:36:07
185675,158264550_86907099540,511544035_17089127554_363796,step_2,2017-04-05 18:36:12
185675,158264550_86907099540,511544035_17089127554_363796,step_3,2017-04-05 18:36:12
185675,158264550_86907099540,511544035_17089127554_363796,confirm,2017-04-05 18:41:24
185675,158264550_86907099540,511544035_17089127554_363796,confirm,2017-04-05 18:42:13
185675,158264550_86907099540,511544035_17089127554_363796,confirm,2017-04-05 18:42:17
185675,158264550_86907099540,913425442_1833995576_209000,confirm,2017-04-19 12:15:02
185675,158264550_86907099540,957770466_68618955858_196706,confirm,2017-04-21 18:24:50
185963,850349077_22760023445,639968603_88675859715_299846,start,2017-04-19 21:20:39
185963,850349077_22760023445,639968603_88675859715_299846,step_1,2017-04-19 21:20:51
191300,605907937_63013185978,766623866_75432736310_81372,start,2017-04-19 14:36:53
192577,515687819_27073318619,902449996_23416653567_297408,start,2017-04-19 23:36:22
192577,515687819_27073318619,902449996_23416653567_297408,step_1,2017-04-19 23:36:28
192577,515687819_27073318619,902449996_23416653567_297408,start,2017-04-19 23:37:14
192577,515687819_27073318619,902449996_23416653567_297408,start,2017-04-19 23:38:11
192577,515687819_27073318619,902449996_23416653567_297408,start,2017-04-19 23:38:18
193111,914091259_49688552978,921008433_34185549910_100750,start,2017-04-17 23:46:15
193111,914091259_49688552978,921008433_34185549910_100750,step_1,2017-04-17 23:46:38
193111,914091259_49688552978,921008433_34185549910_100750,step_2,2017-04-17 23:47:10
193444,936121527_47966806328,558390193_51946492127_498793,start,2017-04-05 11:16:06
193444,936121527_47966806328,558390193_51946492127_498793,step_1,2017-04-05 11:19:03
193444,936121527_47966806328,558390193_51946492127_498793,step_2,2017-04-05 11:19:21
193444,936121527_47966806328,558390193_51946492127_498793,step_3,2017-04-05 11:19:57
193444,936121527_47966806328,558390193_51946492127_498793,confirm,2017-04-05 11:22:06
193444,591226719_3027695666,37094709_76339843599_788802,confirm,2017-04-26 17:10:49
197793,717241296_64439756446,987450539_22185179705_551136,start,2017-04-09 17:00:51
199329,653704961_94609472641,530463277_95656684636_608825,start,2017-04-01 10:07:37
199329,653704961_94609472641,530463277_95656684636_608825,step_1,2017-04-01 10:07:51
199329,653704961_94609472641,530463277_95656684636_608825,start,2017-04-01 10:11:38
199329,653704961_94609472641,530463277_95656684636_608825,step_1,2017-04-01 10:12:12
199329,653704961_94609472641,530463277_95656684636_608825,start,2017-04-01 10:12:17
199329,653704961_94609472641,530463277_95656684636_608825,step_1,2017-04-01 10:13:07
199329,653704961_94609472641,530463277_95656684636_608825,step_2,2017-04-01 10:13:20
199329,653704961_94609472641,530463277_95656684636_608825,step_3,2017-04-01 10:13:48
199329,653704961_94609472641,528477038_56885246205_944565,start,2017-04-12 18:00:01
199329,653704961_94609472641,528477038_56885246205_944565,step_1,2017-04-12 18:00:25
200598,680144002_83104112377,568810489_16497406072_690574,start,2017-04-08 13:13:35
204496,501402433_55226362001,62296690_82708182801_937194,start,2017-04-21 10:04:29
206594,292224751_77007851113,44113318_63649162914_740238,start,2017-04-10 09:28:57
207721,427322348_72299125519,324549891_23414171152_284742,start,2017-04-04 09:11:43
207983,745969613_67509519322,125835213_41571870311_63303,start,2017-03-31 21:05:39
207983,745969613_67509519322,560344273_85255149817_316523,start,2017-04-05 22:19:22
207983,745969613_67509519322,560344273_85255149817_316523,step_1,2017-04-05 22:19:29
207983,745969613_67509519322,560344273_85255149817_316523,step_2,2017-04-05 22:19:55
207983,745969613_67509519322,560344273_85255149817_316523,step_3,2017-04-05 22:21:13
208156,881889449_62047050308,198788737_63954416585_280526,start,2017-04-04 12:33:32
208156,881889449_62047050308,198788737_63954416585_280526,step_1,2017-04-04 12:33:49
208156,881889449_62047050308,198788737_63954416585_280526,step_2,2017-04-04 12:34:15
208156,881889449_62047050308,198788737_63954416585_280526,step_3,2017-04-04 12:35:32
208156,881889449_62047050308,198788737_63954416585_280526,start,2017-04-04 12:36:19
